time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2024/10/19/10:33:14.122586,16946,1729301594,147831,gps,0,0,37.240375799999995,126.7753111,29.169,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.001024)",2
2024/10/19/10:33:14.247392,16947,1729301594,125147811,gps,0,0,37.2403754,126.7753118,29.165,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.001024)",2
2024/10/19/10:33:14.404673,16948,1729301594,250147792,gps,0,0,37.2403748,126.7753127,29.172,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.001024)",2
2024/10/19/10:33:14.618970,16949,1729301594,500147752,gps,0,0,37.2403735,126.77531459999999,29.173000000000002,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0012959999999999998)",2
2024/10/19/10:33:14.749042,16950,1729301594,625147733,gps,0,0,37.2403727,126.7753157,29.176000000000002,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0011560000000000001)",2
2024/10/19/10:33:14.858657,16951,1729301594,750147713,gps,0,0,37.2403719,126.77531669999999,29.177,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0010890000000000001)",2
2024/10/19/10:33:14.990194,16952,1729301594,875147693,gps,0,0,37.240370999999996,126.7753178,29.177,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.001024)",2
2024/10/19/10:33:15.122629,16953,1729301595,147674,gps,0,0,37.2403701,126.77531889999999,29.18,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009609999999999999)",2
2024/10/19/10:33:15.241788,16954,1729301595,125147654,gps,0,0,37.240369099999995,126.7753199,29.18,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009609999999999999)",2
2024/10/19/10:33:15.367934,16955,1729301595,250147635,gps,0,0,37.2403681,126.7753209,29.174,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009609999999999999)",2
2024/10/19/10:33:15.491013,16956,1729301595,375147615,gps,0,0,37.240367,126.7753219,29.171,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009609999999999999)",2
2024/10/19/10:33:15.618145,16957,1729301595,500147595,gps,0,0,37.2403658,126.77532289999999,29.172,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:15.739852,16958,1729301595,625147576,gps,0,0,37.2403647,126.77532389999999,29.165,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:15.867012,16959,1729301595,750147556,gps,0,0,37.2403634,126.775325,29.163,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:15.989518,16960,1729301595,875147537,gps,0,0,37.2403621,126.7753257,29.17,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:16.130462,16961,1729301596,147517,gps,0,0,37.2403607,126.7753267,29.167,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:16.246613,16962,1729301596,125147498,gps,0,0,37.2403592,126.7753274,29.168,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:16.401867,16963,1729301596,250147478,gps,0,0,37.240357599999996,126.77532819999999,29.169,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:16.491782,16964,1729301596,375147459,gps,0,0,37.2403561,126.77532889999999,29.175,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:16.612633,16965,1729301596,500147439,gps,0,0,37.240354499999995,126.7753295,29.173000000000002,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:16.750978,16966,1729301596,625147420,gps,0,0,37.2403528,126.77532989999999,29.171,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:16.868645,16967,1729301596,750147400,gps,0,0,37.2403511,126.7753303,29.173000000000002,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:16.991838,16968,1729301596,875147381,gps,0,0,37.2403494,126.7753307,29.173000000000002,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:17.126044,16969,1729301597,147361,gps,0,0,37.2403476,126.7753309,29.167,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:17.243467,16970,1729301597,125147342,gps,0,0,37.2403458,126.775331,29.165,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:17.370390,16971,1729301597,250147322,gps,0,0,37.2403439,126.77533109999999,29.168,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:17.491388,16972,1729301597,375147303,gps,0,0,37.240342,126.7753314,29.174,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:17.619392,16973,1729301597,500147283,gps,0,0,37.2403401,126.77533179999999,29.172,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:17.751900,16974,1729301597,625147264,gps,0,0,37.2403383,126.7753322,29.176000000000002,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:17.867164,16975,1729301597,750147244,gps,0,0,37.2403364,126.77533249999999,29.179000000000002,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:17.991579,16976,1729301597,875147225,gps,0,0,37.240334499999996,126.7753329,29.18,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:18.129613,16977,1729301598,147205,gps,0,0,37.240332699999996,126.77533319999999,29.177,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:18.249783,16978,1729301598,125147186,gps,0,0,37.2403309,126.77533349999999,29.178,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:18.404362,16979,1729301598,250147166,gps,0,0,37.2403291,126.77533389999999,29.176000000000002,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:18.488550,16980,1729301598,375147147,gps,0,0,37.2403273,126.77533419999999,29.179000000000002,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:18.619844,16981,1729301598,500147127,gps,0,0,37.2403255,126.7753346,29.178,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:18.748971,16982,1729301598,625147108,gps,0,0,37.2403238,126.7753348,29.183,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0007840000000000001)",2
2024/10/19/10:33:18.869299,16983,1729301598,750147088,gps,0,0,37.2403221,126.7753352,29.186,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0007289999999999999)",2
2024/10/19/10:33:18.993798,16984,1729301598,875147069,gps,0,0,37.2403204,126.7753355,29.188,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0007289999999999999)",2
2024/10/19/10:33:19.127995,16985,1729301599,147049,gps,0,0,37.240318699999996,126.7753357,29.187,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0007289999999999999)",2
2024/10/19/10:33:19.245490,16986,1729301599,125147030,gps,0,0,37.240317,126.7753357,29.187,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0007840000000000001)",2
2024/10/19/10:33:19.363009,16987,1729301599,250147010,gps,0,0,37.2403154,126.7753358,29.187,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0008410000000000001)",2
2024/10/19/10:33:19.493226,16988,1729301599,375146991,gps,0,0,37.240313799999996,126.77533589999999,29.189,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:19.622295,16989,1729301599,500146971,gps,0,0,37.2403122,126.7753358,29.186,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:19.751606,16990,1729301599,625146952,gps,0,0,37.2403106,126.7753358,29.187,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:19.872383,16991,1729301599,750146932,gps,0,0,37.2403091,126.7753357,29.183,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:19.993612,16992,1729301599,875146913,gps,0,0,37.2403075,126.7753357,29.179000000000002,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:20.128708,16993,1729301600,146894,gps,0,0,37.240306,126.7753358,29.173000000000002,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:20.246586,16994,1729301600,125146874,gps,0,0,37.2403045,126.7753358,29.172,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:20.427864,16995,1729301600,250146855,gps,0,0,37.240303,126.7753358,29.169,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:20.621923,16996,1729301600,500146816,gps,0,0,37.2403001,126.77533589999999,29.174,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0012250000000000002)",2
2024/10/19/10:33:20.753428,16997,1729301600,625146796,gps,0,0,37.240298599999996,126.77533589999999,29.179000000000002,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0010890000000000001)",2
2024/10/19/10:33:20.869149,16998,1729301600,750146777,gps,0,0,37.2402972,126.77533589999999,29.181,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.001024)",2
2024/10/19/10:33:20.994266,16999,1729301600,875146757,gps,0,0,37.2402958,126.775336,29.181,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009609999999999999)",2
2024/10/19/10:33:21.122039,17000,1729301601,146738,gps,0,0,37.240294299999995,126.775336,29.186,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009609999999999999)",2
2024/10/19/10:33:21.246470,17001,1729301601,125146719,gps,0,0,37.2402929,126.77533609999999,29.186,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:21.371654,17002,1729301601,250146699,gps,0,0,37.2402914,126.77533609999999,29.187,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:21.501458,17003,1729301601,375146680,gps,0,0,37.24029,126.77533609999999,29.185000000000002,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:21.621522,17004,1729301601,500146660,gps,0,0,37.2402885,126.77533609999999,29.186,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:21.751573,17005,1729301601,625146641,gps,0,0,37.240286999999995,126.77533609999999,29.186,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0007840000000000001)",2
2024/10/19/10:33:21.871450,17006,1729301601,750146621,gps,0,0,37.2402855,126.7753362,29.19,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0007289999999999999)",2
2024/10/19/10:33:21.993536,17007,1729301601,875146602,gps,0,0,37.2402839,126.7753362,29.189,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0007289999999999999)",2
2024/10/19/10:33:22.125765,17008,1729301602,146582,gps,0,0,37.2402823,126.77533629999999,29.186,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0007840000000000001)",2
2024/10/19/10:33:22.251371,17009,1729301602,125146563,gps,0,0,37.2402807,126.77533629999999,29.183,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0008410000000000001)",2
2024/10/19/10:33:22.404836,17010,1729301602,250146543,gps,0,0,37.240279099999995,126.77533629999999,29.181,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:22.493656,17011,1729301602,375146524,gps,0,0,37.2402775,126.77533629999999,29.173000000000002,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:22.619964,17012,1729301602,500146504,gps,0,0,37.2402759,126.77533629999999,29.174,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:22.751987,17013,1729301602,625146485,gps,0,0,37.2402742,126.7753364,29.172,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:22.871109,17014,1729301602,750146466,gps,0,0,37.240272499999996,126.77533659999999,29.168,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:22.990211,17015,1729301602,875146446,gps,0,0,37.2402709,126.7753367,29.167,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:23.127453,17016,1729301603,146427,gps,0,0,37.2402692,126.77533679999999,29.163,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:23.248395,17017,1729301603,125146407,gps,0,0,37.2402675,126.7753369,29.159,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:23.374702,17018,1729301603,250146388,gps,0,0,37.240265799999996,126.775337,29.163,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:23.499338,17019,1729301603,375146368,gps,0,0,37.2402641,126.77533709999999,29.172,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:23.625266,17020,1729301603,500146349,gps,0,0,37.2402624,126.77533729999999,29.172,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:23.754816,17021,1729301603,625146329,gps,0,0,37.2402607,126.7753374,29.18,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:23.865313,17022,1729301603,750146310,gps,0,0,37.240259,126.77533749999999,29.182000000000002,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:23.996594,17023,1729301603,875146291,gps,0,0,37.240257299999996,126.7753376,29.183,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:24.137981,17024,1729301604,146271,gps,0,0,37.2402556,126.7753377,29.179000000000002,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:24.256034,17025,1729301604,125146252,gps,0,0,37.2402538,126.77533779999999,29.178,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:24.417475,17026,1729301604,250146232,gps,0,0,37.2402521,126.7753379,29.178,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:24.623968,17027,1729301604,500146193,gps,0,0,37.240248699999995,126.7753381,29.179000000000002,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0011560000000000001)",2
2024/10/19/10:33:24.745969,17028,1729301604,625146174,gps,0,0,37.240246899999995,126.7753383,29.188,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:24.873032,17029,1729301604,750146155,gps,0,0,37.240245099999996,126.7753383,29.193,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0007840000000000001)",2
2024/10/19/10:33:24.998214,17030,1729301604,875146135,gps,0,0,37.2402434,126.7753383,29.194,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0007289999999999999)",2
2024/10/19/10:33:25.133207,17031,1729301605,146116,gps,0,0,37.2402417,126.7753383,29.196,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0007289999999999999)",2
2024/10/19/10:33:25.251356,17032,1729301605,125146096,gps,0,0,37.24024,126.7753383,29.198,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.000676)",2
2024/10/19/10:33:25.375622,17033,1729301605,250146077,gps,0,0,37.2402383,126.7753383,29.201,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.000676)",2
2024/10/19/10:33:25.497554,17034,1729301605,375146057,gps,0,0,37.240236599999996,126.7753384,29.198,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.000676)",2
2024/10/19/10:33:25.619771,17035,1729301605,500146038,gps,0,0,37.2402349,126.7753384,29.199,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.000676)",2
2024/10/19/10:33:25.756785,17036,1729301605,625146018,gps,0,0,37.2402333,126.7753384,29.201,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.000676)",2
2024/10/19/10:33:25.875506,17037,1729301605,750145999,gps,0,0,37.240231699999995,126.7753384,29.202,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.000676)",2
2024/10/19/10:33:25.997694,17038,1729301605,875145979,gps,0,0,37.2402301,126.7753384,29.201,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.000676)",2
2024/10/19/10:33:26.136543,17039,1729301606,145960,gps,0,0,37.2402285,126.77533849999999,29.203,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.000676)",2
2024/10/19/10:33:26.255087,17040,1729301606,125145941,gps,0,0,37.240227,126.77533849999999,29.202,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.000676)",2
2024/10/19/10:33:26.413125,17041,1729301606,250145921,gps,0,0,37.2402254,126.7753386,29.205000000000002,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.000676)",2
2024/10/19/10:33:26.626121,17042,1729301606,500145882,gps,0,0,37.2402224,126.77533869999999,29.213,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:26.755421,17043,1729301606,625145863,gps,0,0,37.2402209,126.77533869999999,29.209,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0007840000000000001)",2
2024/10/19/10:33:26.872172,17044,1729301606,750145843,gps,0,0,37.2402194,126.7753388,29.202,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0008410000000000001)",2
2024/10/19/10:33:26.996485,17045,1729301606,875145824,gps,0,0,37.240218,126.7753388,29.2,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:27.129093,17046,1729301607,145805,gps,0,0,37.240216499999995,126.7753389,29.199,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:27.249449,17047,1729301607,125145785,gps,0,0,37.240215,126.77533899999999,29.203,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:27.377316,17048,1729301607,250145766,gps,0,0,37.240213499999996,126.77533899999999,29.204,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:27.494522,17049,1729301607,375145746,gps,0,0,37.240212,126.7753391,29.204,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:27.626563,17050,1729301607,500145727,gps,0,0,37.2402106,126.77533919999999,29.204,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:27.757683,17051,1729301607,625145707,gps,0,0,37.2402091,126.77533919999999,29.2,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:27.874916,17052,1729301607,750145688,gps,0,0,37.2402075,126.7753393,29.201,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:27.999046,17053,1729301607,875145669,gps,0,0,37.240206,126.7753394,29.203,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:28.138680,17054,1729301608,145649,gps,0,0,37.2402045,126.7753394,29.2,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:28.258126,17055,1729301608,125145630,gps,0,0,37.240203,126.7753395,29.202,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:28.409784,17056,1729301608,250145610,gps,0,0,37.2402015,126.7753396,29.204,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:28.496050,17057,1729301608,375145591,gps,0,0,37.2402,126.77533969999999,29.202,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:28.625003,17058,1729301608,500145571,gps,0,0,37.2401985,126.77533969999999,29.204,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:28.756569,17059,1729301608,625145552,gps,0,0,37.240197099999996,126.7753398,29.199,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:28.875294,17060,1729301608,750145532,gps,0,0,37.2401955,126.7753398,29.199,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:28.998187,17061,1729301608,875145513,gps,0,0,37.240193999999995,126.77533989999999,29.194,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:29.131556,17062,1729301609,145494,gps,0,0,37.2401925,126.77533989999999,29.195,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:29.242573,17063,1729301609,125145474,gps,0,0,37.240190999999996,126.77534,29.188,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:29.375934,17064,1729301609,250145455,gps,0,0,37.2401895,126.7753401,29.193,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
2024/10/19/10:33:29.499354,17065,1729301609,375145435,gps,0,0,37.240187999999996,126.7753401,29.195,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0009)",2
